date,campaign_id,advertiser_id,impressions,clicks,conversions,spend_usd,attributed_gmv_usd
2024-09-21,CMP02376,ADV0260,389961,7992,771,3451.51,7330.23
2024-09-22,CMP02376,ADV0260,668571,10277,715,5147.53,11472.63
2024-09-23,CMP02376,ADV0260,625495,9095,784,5402.48,14866.44
2024-09-24,CMP02376,ADV0260,916514,12601,886,4836.51,12186.84
2024-09-25,CMP02376,ADV0260,585660,11880,800,5505.01,12284.14
2024-09-26,CMP02376,ADV0260,398953,6208,653,3662.4,12128.27
2024-09-27,CMP02376,ADV0260,791476,12024,672,6631.86,17115.99
2024-09-28,CMP02376,ADV0260,841081,12354,617,5315.73,13317.34
2024-09-29,CMP02376,ADV0260,387103,6306,460,3454.48,7976.16
2024-09-30,CMP02376,ADV0260,462017,5663,343,4531.47,12419.53
2024-10-01,CMP02376,ADV0260,416740,5992,291,4311.49,8334.82
2024-10-02,CMP02376,ADV0260,562884,11636,1241,5820.4,15998.89
2024-10-03,CMP02376,ADV0260,468723,6432,374,4348.96,10868.19
2024-10-04,CMP02376,ADV0260,579194,10529,524,4089.43,10728.65
2024-10-05,CMP02376,ADV0260,563155,11931,1032,3185.33,15265.67
2024-10-06,CMP02376,ADV0260,401489,6095,486,3463.29,5117.15
2024-10-07,CMP02376,ADV0260,573307,7766,456,4090.4,10687.46
2024-10-08,CMP02376,ADV0260,441954,12020,763,4082.31,12513.01
2024-10-09,CMP02376,ADV0260,525978,11636,1756,4620.83,10401.03
2024-10-10,CMP02376,ADV0260,529553,7138,612,4262.87,12194.65
2024-10-11,CMP02376,ADV0260,333504,6759,423,2736.46,9230.68
2024-10-14,CMP02376,ADV0260,705450,10094,537,4730.2,16045.86
2024-10-15,CMP02376,ADV0260,576803,11259,1138,5495.22,14171.73
2024-10-16,CMP02376,ADV0260,555091,10510,973,5648.01,17251.28
2024-10-17,CMP02376,ADV0260,395606,5955,379,3810.5,9318.52
2024-10-18,CMP02376,ADV0260,608305,11730,865,4397.5,12846.89
2024-10-19,CMP02376,ADV0260,384122,4576,320,3491.04,7639.28
2024-10-20,CMP02376,ADV0260,457409,7113,568,3610.47,16492.74
2024-10-21,CMP02376,ADV0260,396832,5795,329,3563.77,12875.44
2024-10-22,CMP02376,ADV0260,671980,12168,836,5642.21,13284.64
2024-10-24,CMP02376,ADV0260,575265,15853,763,4406.33,15435.9
2024-10-25,CMP02376,ADV0260,361274,9621,915,3522.34,8789.08
2024-10-26,CMP02376,ADV0260,458939,6877,770,3323.28,9305.53
2024-10-27,CMP02376,ADV0260,612451,10963,625,3381.23,8154.82
2024-10-29,CMP02376,ADV0260,428176,7581,472,3507.08,14018.23
2024-10-30,CMP02376,ADV0260,758407,10485,697,6086.43,13004.72
2024-10-31,CMP02376,ADV0260,573011,8053,499,4474.01,11060.74
2024-11-01,CMP02376,ADV0260,512936,6286,450,5946.98,15027.72
2024-11-02,CMP02376,ADV0260,768279,11078,682,6645.81,16388.73
2024-11-03,CMP02376,ADV0260,718999,6424,400,7074.29,22200.79
2024-11-07,CMP02376,ADV0260,361585,5225,296,3917.82,8873.69
2024-11-08,CMP02376,ADV0260,501216,7860,349,5247.5,15581.37
2024-11-09,CMP02376,ADV0260,442084,4334,322,4432.48,11291.63
2024-11-10,CMP02376,ADV0260,417909,7008,753,5518.82,18981.93
2024-11-11,CMP02376,ADV0260,456412,6962,254,6700.49,18528.2
2024-11-12,CMP02376,ADV0260,429808,6860,484,5662.02,18710.11
2024-11-14,CMP02376,ADV0260,731509,15637,1792,6327.52,23345.28
2024-11-15,CMP02376,ADV0260,485019,10652,555,5853.94,12659.5
2024-11-16,CMP02376,ADV0260,482390,8396,617,5704.99,14419.62
2024-11-17,CMP02376,ADV0260,503284,6170,473,6206.32,18746.39
2024-11-19,CMP02376,ADV0260,501597,7205,390,6110.46,18430.77
2024-11-20,CMP02376,ADV0260,430593,6382,300,5937.97,29778.73
2024-11-22,CMP02376,ADV0260,485759,8602,865,5060.74,12900.25
2024-11-23,CMP02376,ADV0260,591760,8212,759,6827.08,22593.01
2024-11-24,CMP02376,ADV0260,658988,7248,526,5734.08,15115.74
2024-11-25,CMP02376,ADV0260,470012,7355,747,4942.49,17974.73
2024-11-26,CMP02376,ADV0260,571834,7869,850,5206.44,12576.27
2024-11-27,CMP02376,ADV0260,811540,8964,419,6324.56,16957.34
2024-11-28,CMP02376,ADV0260,598958,13403,547,5039.34,19108.65
2024-11-29,CMP02376,ADV0260,815217,8682,982,8884.48,19702.58
2024-11-30,CMP02376,ADV0260,427446,4809,296,4619.65,9990.02
2024-12-01,CMP02376,ADV0260,449344,8003,417,3429.68,9788.44
2024-12-02,CMP02376,ADV0260,668961,11843,1228,7949.79,31006.7
2024-12-03,CMP02376,ADV0260,399583,6377,544,6034.54,22905.62
2024-12-04,CMP02376,ADV0260,402952,8904,802,5176.0,14538.84
2024-12-06,CMP02376,ADV0260,277826,3932,260,4042.28,12170.04
2024-12-07,CMP02376,ADV0260,942071,10035,588,8519.29,20440.9
2024-12-08,CMP02376,ADV0260,406094,6657,378,4106.93,12874.19
2024-12-09,CMP02376,ADV0260,378607,6266,356,4694.94,12565.53
2024-12-10,CMP02376,ADV0260,521531,6708,323,5432.36,13246.65
2024-12-11,CMP02376,ADV0260,776575,9082,917,8089.56,14109.46
2024-12-13,CMP02376,ADV0260,374874,6378,351,5948.16,18140.5
2024-12-14,CMP02376,ADV0260,571489,8653,672,6611.75,21802.6
2024-12-15,CMP02376,ADV0260,757703,13500,931,7117.32,27533.33
2024-12-16,CMP02376,ADV0260,856991,19974,1205,7314.59,24458.82
2024-12-17,CMP02376,ADV0260,527066,7107,776,4861.01,7578.82
2024-12-18,CMP02376,ADV0260,742306,13628,984,5661.25,13406.05
2024-12-19,CMP02376,ADV0260,931271,16534,1004,7622.28,14735.24
2024-12-20,CMP02376,ADV0260,714041,13553,1434,5706.24,15453.32
2024-12-22,CMP02376,ADV0260,411279,4749,346,4040.19,20367.53
2024-12-23,CMP02376,ADV0260,400938,7452,386,4924.03,13597.38
2024-12-24,CMP02376,ADV0260,464493,6214,620,4770.11,14549.48
2024-12-26,CMP02376,ADV0260,802170,15092,679,5970.39,11894.51
2024-12-27,CMP02376,ADV0260,626089,12860,671,5896.62,12124.3
2024-12-28,CMP02376,ADV0260,459405,7296,518,5059.13,11612.83
2024-12-29,CMP02376,ADV0260,452059,9581,1120,4821.71,10296.12
2024-12-30,CMP02376,ADV0260,666551,14253,707,6312.29,17611.91
2025-01-02,CMP02377,ADV0260,886054,7258,22,5778.9,13615.34
2025-01-03,CMP02377,ADV0260,886073,11453,39,5749.8,10984.17
2025-01-04,CMP02377,ADV0260,779664,7722,30,5046.97,15979.58
2025-01-05,CMP02377,ADV0260,731929,10081,39,5365.11,17766.35
2025-01-06,CMP02377,ADV0260,1028359,7457,39,6815.12,25885.71
2025-01-07,CMP02377,ADV0260,705744,7707,39,4759.52,24972.26
2025-01-08,CMP02377,ADV0260,755941,9022,36,5992.09,18403.04
2025-01-10,CMP02377,ADV0260,766939,7047,60,5673.6,15657.71
2025-01-11,CMP02377,ADV0260,604144,4949,28,4896.19,15610.8
2025-01-12,CMP02377,ADV0260,811760,4492,19,5064.83,13485.87
2025-01-13,CMP02377,ADV0260,786580,6319,51,6070.42,15704.75
2025-01-14,CMP02377,ADV0260,1527031,15266,77,9998.11,30330.87
2025-01-15,CMP02377,ADV0260,831897,8015,37,5810.69,15677.43
2025-01-17,CMP02377,ADV0260,572752,5771,30,4878.3,13387.54
2025-01-18,CMP02377,ADV0260,650803,6226,22,5295.25,21547.32
2025-01-20,CMP02377,ADV0260,808182,8856,53,6629.02,24028.1
2025-01-21,CMP02377,ADV0260,958557,9471,41,6933.31,15221.32
2025-01-22,CMP02377,ADV0260,722679,6376,46,5992.46,15757.01
2025-01-23,CMP02377,ADV0260,958682,7103,23,6313.32,15969.32
2025-01-25,CMP02377,ADV0260,648612,7620,33,5476.59,15889.64
2025-01-26,CMP02377,ADV0260,863565,6929,48,5498.66,21573.51
2025-01-27,CMP02377,ADV0260,760191,6615,50,4589.71,16426.08
2025-01-28,CMP02377,ADV0260,455657,4815,29,4837.39,11222.06
2025-01-29,CMP02377,ADV0260,699393,6085,39,5412.85,16741.75
2025-01-30,CMP02377,ADV0260,664104,5641,42,5361.09,14271.8
2025-01-31,CMP02377,ADV0260,534778,3918,20,5218.76,13898.12
2025-02-01,CMP02377,ADV0260,777929,6204,24,4840.34,11536.41
2025-02-02,CMP02377,ADV0260,1344521,11819,55,7733.18,23251.71
2025-02-04,CMP02377,ADV0260,489263,3665,26,4396.11,14757.97
2025-02-05,CMP02377,ADV0260,728689,4020,31,6085.78,15778.87
2025-02-06,CMP02377,ADV0260,849095,6693,27,7498.11,20496.28
2025-02-07,CMP02377,ADV0260,1156230,12232,79,7504.5,22822.7
2025-02-08,CMP02377,ADV0260,763924,8693,60,4768.73,20732.76
2025-02-09,CMP02377,ADV0260,986984,11555,83,4610.11,11247.77
2025-02-10,CMP02377,ADV0260,1197075,13235,85,6695.26,22701.81
2025-02-11,CMP02377,ADV0260,770889,7531,45,5394.54,13681.75
2025-02-12,CMP02377,ADV0260,586656,4563,29,5157.58,13338.72
2025-02-13,CMP02377,ADV0260,914536,8220,38,5497.73,19855.19
2025-02-16,CMP02377,ADV0260,664878,5676,19,4681.21,6162.12
2025-02-17,CMP02377,ADV0260,1906019,18070,84,10858.16,29135.64
2025-02-18,CMP02377,ADV0260,1078701,9307,53,6314.23,11720.12
2025-02-19,CMP02377,ADV0260,946411,8736,46,4570.49,18118.13
2025-02-20,CMP02377,ADV0260,762045,6052,8,5196.55,12790.58
2025-02-21,CMP02377,ADV0260,1590545,14496,76,8882.59,17915.16
2025-02-22,CMP02377,ADV0260,810792,7990,34,4497.27,21051.85
2025-02-23,CMP02377,ADV0260,1317070,10775,31,6885.46,26086.2
2025-02-24,CMP02377,ADV0260,956854,6105,27,6496.63,21661.18
2025-02-25,CMP02377,ADV0260,747513,7261,43,5654.23,11672.56
2025-02-26,CMP02377,ADV0260,484672,4823,23,3768.13,11569.05
2025-02-27,CMP02377,ADV0260,584081,5898,25,6216.82,13044.37
2025-02-28,CMP02377,ADV0260,894547,10188,53,5401.64,17297.59
2025-03-01,CMP02377,ADV0260,830314,7336,26,5573.34,19896.77
2025-03-02,CMP02377,ADV0260,935699,8407,60,7924.27,20166.09
2025-03-03,CMP02377,ADV0260,827530,7175,25,6360.48,15004.84
2025-03-04,CMP02377,ADV0260,556852,4431,29,5728.03,16594.54
2025-03-05,CMP02377,ADV0260,1069172,9671,39,6818.89,18669.85
2025-03-06,CMP02377,ADV0260,1102780,9039,48,7096.31,16691.64
2025-03-07,CMP02377,ADV0260,891827,12271,78,5319.9,13454.18
2025-03-08,CMP02377,ADV0260,1394908,15178,51,9516.12,28503.79
2025-03-09,CMP02377,ADV0260,638518,7283,40,6419.94,17399.19
2025-03-10,CMP02377,ADV0260,809754,8146,38,7414.53,30328.08
2025-03-12,CMP02377,ADV0260,733137,7438,30,5673.71,10939.77
2025-03-13,CMP02377,ADV0260,681701,4678,27,5842.45,18759.12
2025-03-14,CMP02377,ADV0260,549784,4623,16,5369.52,16044.37
2025-03-15,CMP02377,ADV0260,948548,6547,18,6501.85,15570.69
2025-03-16,CMP02377,ADV0260,567477,6135,21,5276.28,13027.58
2025-03-17,CMP02377,ADV0260,785177,4900,31,7185.71,20190.32
2025-03-18,CMP02377,ADV0260,373026,3240,19,4804.03,12176.41
2025-03-19,CMP02377,ADV0260,593204,3678,11,5172.62,13488.44
2025-03-20,CMP02377,ADV0260,596215,5189,28,5706.36,16319.95
2025-03-21,CMP02377,ADV0260,1273719,14760,82,8799.7,30710.09
2025-03-22,CMP02377,ADV0260,1023449,10235,71,5162.0,14036.62
2025-03-23,CMP02377,ADV0260,736395,8034,49,5288.4,20859.73
2025-03-24,CMP02377,ADV0260,961108,9866,61,7430.56,18029.24
2025-03-26,CMP02377,ADV0260,583098,4003,25,5620.11,9950.14
2025-03-27,CMP02377,ADV0260,1340138,10108,51,8657.94,28380.58
2025-03-28,CMP02377,ADV0260,637964,5691,27,6656.04,12987.59
2025-03-29,CMP02377,ADV0260,974176,7638,22,6987.95,20519.14
2025-03-30,CMP02377,ADV0260,1054480,9773,40,5848.01,10357.03
2025-04-01,CMP02377,ADV0260,800506,7340,39,5628.81,8935.38
2025-04-02,CMP02377,ADV0260,930853,8684,38,10595.97,24920.06
2025-04-03,CMP02377,ADV0260,1099280,7319,34,8997.33,20162.78
2025-04-04,CMP02377,ADV0260,952280,6726,53,6836.3,14140.92
2025-04-05,CMP02377,ADV0260,499328,4448,40,4129.76,15249.96
2025-04-06,CMP02377,ADV0260,781839,6673,50,6051.84,14991.98
2025-04-07,CMP02377,ADV0260,870135,8940,82,4534.1,11516.78
2025-04-08,CMP02377,ADV0260,685149,5751,53,7184.1,17792.51
2025-04-10,CMP02377,ADV0260,784820,8613,59,6682.15,18252.38
2025-04-11,CMP02377,ADV0260,861199,5950,43,7899.69,29591.93
2025-04-13,CMP02377,ADV0260,724661,6640,56,7783.75,18144.14
2025-04-14,CMP02377,ADV0260,493866,4417,14,3830.41,7880.38
2025-04-15,CMP02377,ADV0260,1002508,9311,27,7918.84,21988.73
2025-04-16,CMP02377,ADV0260,1313827,9565,36,7131.73,23170.55
2025-04-17,CMP02377,ADV0260,577379,4091,28,5159.05,27613.42
2025-04-18,CMP02377,ADV0260,1186619,12294,39,8354.86,16514.32
2025-04-19,CMP02377,ADV0260,968336,9143,55,6598.97,15092.97
2025-04-20,CMP02377,ADV0260,794536,6557,37,6439.98,18965.21
2025-04-21,CMP02377,ADV0260,791342,9621,72,5309.1,13022.73
2025-04-22,CMP02377,ADV0260,495379,3804,16,5433.72,12806.14
2025-04-25,CMP02377,ADV0260,501681,3033,9,4501.38,14938.43
2025-04-26,CMP02377,ADV0260,701967,7748,40,5157.9,11042.9
2025-04-28,CMP02377,ADV0260,775150,6857,24,6069.9,16947.4
2025-04-29,CMP02377,ADV0260,631936,3937,22,4901.17,14326.78
2025-04-30,CMP02377,ADV0260,706273,6786,37,6297.69,20001.75
2025-05-01,CMP02377,ADV0260,1166917,8136,50,8996.11,21743.4
2025-05-03,CMP02377,ADV0260,842023,7511,41,5407.19,15366.74
2025-05-04,CMP02377,ADV0260,676687,5479,15,5166.26,13733.94
2025-05-05,CMP02377,ADV0260,533914,3642,8,4918.8,13739.41
2025-05-08,CMP02377,ADV0260,977235,8723,40,7160.76,16648.36
2025-05-09,CMP02377,ADV0260,791920,9608,41,5288.09,11794.41
2025-05-10,CMP02377,ADV0260,610720,5222,30,5463.37,19889.31
2025-05-11,CMP02377,ADV0260,986602,7464,24,9331.71,33717.58
2025-05-12,CMP02377,ADV0260,1031395,7808,30,7470.32,15894.67
2025-05-13,CMP02377,ADV0260,318617,2573,6,3560.31,14735.84
2025-05-14,CMP02377,ADV0260,1391684,10470,45,7589.97,17109.1
2025-05-15,CMP02377,ADV0260,531748,6291,34,6529.54,19313.61
2025-05-16,CMP02377,ADV0260,852209,12125,49,6157.99,19322.47
2025-05-17,CMP02377,ADV0260,1090990,8319,50,7454.63,20700.82
2025-05-18,CMP02377,ADV0260,595911,4405,31,5750.16,18887.77
2025-05-19,CMP02377,ADV0260,875314,12430,57,7871.17,14766.45
2025-05-20,CMP02377,ADV0260,884295,10660,71,7427.82,24461.21
2025-05-21,CMP02377,ADV0260,592493,7075,23,5745.32,14302.63
2025-05-22,CMP02377,ADV0260,853924,8429,39,5940.29,19235.11
2025-05-23,CMP02377,ADV0260,880234,8282,28,8132.22,23550.18
2025-05-24,CMP02377,ADV0260,529902,5307,31,3761.33,10329.38
2025-05-25,CMP02377,ADV0260,772979,7294,21,5033.75,15811.67
2025-05-26,CMP02377,ADV0260,731978,6788,19,7287.45,22743.13
2025-05-27,CMP02377,ADV0260,704138,6392,30,4625.48,17484.41
2025-05-28,CMP02377,ADV0260,839823,8955,62,8579.63,25612.97
2025-05-29,CMP02377,ADV0260,1365393,8841,48,8165.88,16509.14
2025-05-30,CMP02377,ADV0260,960770,7780,40,8459.89,25071.57
2025-05-31,CMP02377,ADV0260,1096975,8230,43,8556.25,15567.81
2025-06-07,CMP02378,ADV0260,913588,17369,1378,7750.22,16983.03
2025-06-08,CMP02378,ADV0260,856988,16798,755,6550.25,27026.51
2025-06-09,CMP02378,ADV0260,901573,18076,1045,9815.05,27007.15
2025-06-10,CMP02378,ADV0260,1160981,17121,1276,8122.52,30980.13
2025-06-12,CMP02378,ADV0260,834993,9957,914,8517.58,19637.22
2025-06-13,CMP02378,ADV0260,1623014,25015,1532,9658.14,30234.58
2025-06-14,CMP02378,ADV0260,1010815,16595,853,9130.29,23046.91
2025-06-15,CMP02378,ADV0260,573202,7953,795,6664.59,19811.96
2025-06-16,CMP02378,ADV0260,1100007,17981,1491,9201.44,39153.71
2025-06-17,CMP02378,ADV0260,817603,11289,813,7721.27,25417.93
2025-06-18,CMP02378,ADV0260,688917,10403,626,7080.8,17175.72
2025-06-19,CMP02378,ADV0260,1263566,17820,1066,12181.04,25477.71
2025-06-20,CMP02378,ADV0260,1884911,31551,2029,12523.26,39012.93
2025-06-21,CMP02378,ADV0260,988829,13977,1365,10098.07,19203.44
2025-06-22,CMP02378,ADV0260,723847,11896,1115,7527.9,24027.24
2025-06-23,CMP02378,ADV0260,1101324,14784,1014,10605.24,27346.54
2025-06-24,CMP02378,ADV0260,1415690,28650,2249,10013.44,28921.49
2025-06-25,CMP02378,ADV0260,1327246,20635,1037,10207.98,29597.48
2025-06-26,CMP02378,ADV0260,1191333,18382,959,8043.93,17348.08
2025-06-27,CMP02378,ADV0260,654394,11838,726,8960.2,26097.14
2025-06-29,CMP02378,ADV0260,852183,17333,1806,6886.19,13926.01
2025-06-30,CMP02378,ADV0260,1312160,23911,1741,13630.58,31878.19
2025-07-01,CMP02378,ADV0260,823182,11713,611,10420.2,25132.28
2025-07-02,CMP02378,ADV0260,1266290,23705,1518,10584.34,43953.29
2025-07-03,CMP02378,ADV0260,1138690,15791,720,8147.25,25798.61
2025-07-04,CMP02378,ADV0260,1776345,32545,2266,14032.17,43999.55
2025-07-05,CMP02378,ADV0260,955931,18328,734,7806.31,22975.97
2025-07-07,CMP02378,ADV0260,826049,11823,536,6549.84,32167.52
2025-07-08,CMP02378,ADV0260,888880,11063,536,7482.03,15627.27
2025-07-09,CMP02378,ADV0260,1190454,17932,1079,9507.3,26652.95
2025-07-10,CMP02378,ADV0260,1179224,21373,1044,10701.99,28102.99
2025-07-11,CMP02378,ADV0260,881106,13769,1030,9190.82,29451.62
2025-07-12,CMP02378,ADV0260,779429,15056,1329,7336.81,20240.5
2025-07-13,CMP02378,ADV0260,2278901,49551,5532,12086.96,30667.65
2025-07-15,CMP02378,ADV0260,918800,19913,655,7694.47,20726.22
2025-07-16,CMP02378,ADV0260,1192044,18536,1434,9507.5,40109.82
2025-07-17,CMP02378,ADV0260,1585400,21266,1652,14546.36,34121.6
2025-07-18,CMP02378,ADV0260,1114839,25346,1229,12309.76,28170.66
2025-07-19,CMP02378,ADV0260,1028624,14089,784,8745.22,27793.11
2025-07-20,CMP02378,ADV0260,812421,15833,732,6765.36,21803.74
2025-07-21,CMP02378,ADV0260,1124248,20112,1207,8055.07,28932.88
2025-07-22,CMP02378,ADV0260,699157,15230,540,6927.49,19367.29
2025-07-23,CMP02378,ADV0260,842008,14743,795,8484.48,17783.51
2025-07-24,CMP02378,ADV0260,725137,13324,547,7483.06,27805.03
2025-07-25,CMP02378,ADV0260,1150315,22710,1392,10405.11,21093.5
2025-07-26,CMP02378,ADV0260,1012418,14533,770,7236.15,26058.8
2025-07-27,CMP02378,ADV0260,1529039,29439,1878,9137.03,20367.53
2025-07-28,CMP02378,ADV0260,1929372,26030,1562,14330.24,24054.31
2025-07-29,CMP02378,ADV0260,1879902,34061,2734,14915.51,43068.36
2025-07-30,CMP02378,ADV0260,795588,11293,774,8962.58,19396.7
2025-07-31,CMP02378,ADV0260,1390841,25735,1224,11056.3,31154.37
2025-08-01,CMP02378,ADV0260,730386,18940,1310,6477.27,16587.44
2025-08-02,CMP02378,ADV0260,800633,17809,1126,5773.82,13971.11
2025-08-03,CMP02378,ADV0260,1659978,16739,1327,11079.29,26763.45
2025-08-04,CMP02378,ADV0260,883129,12775,744,8726.85,37143.31
2025-08-05,CMP02378,ADV0260,857809,15100,1142,8106.66,11967.67
2025-08-06,CMP02378,ADV0260,1591638,18404,1380,11251.33,30822.69
2025-08-07,CMP02378,ADV0260,612964,7366,496,6191.4,10525.74
2025-08-08,CMP02378,ADV0260,1250363,28018,1611,8552.15,25487.08
2025-08-10,CMP02378,ADV0260,1123816,20064,912,7553.08,18326.72
2025-08-12,CMP02378,ADV0260,1405181,35246,2825,9414.4,24668.04
2025-08-13,CMP02378,ADV0260,1520121,21502,831,13725.74,38922.19
2025-08-14,CMP02378,ADV0260,830428,17691,1247,7314.85,20511.06
2025-08-15,CMP02378,ADV0260,764749,13300,1085,6383.56,23061.36
2025-08-16,CMP02378,ADV0260,1505875,45201,3931,8830.45,22720.08
2025-08-17,CMP02378,ADV0260,1256952,27235,2018,8654.89,16152.73
2025-08-19,CMP02378,ADV0260,973559,11075,982,8115.58,18147.12
2025-08-20,CMP02378,ADV0260,1264650,15338,1545,8297.66,19167.25
2025-08-21,CMP02378,ADV0260,1077617,24271,1210,8084.6,18749.23
2025-08-22,CMP02378,ADV0260,907577,15810,1562,11173.15,31031.81
2025-08-23,CMP02378,ADV0260,497711,10295,802,6550.13,14620.92
2025-08-25,CMP02378,ADV0260,1305814,22375,1782,7979.53,24468.07
2025-09-03,CMP02379,ADV0260,696648,7697,428,4326.31,13285.11
2025-09-06,CMP02379,ADV0260,742966,8869,411,4678.54,14677.83
2025-09-07,CMP02379,ADV0260,571743,6169,401,5358.89,9595.48
2025-09-08,CMP02379,ADV0260,807790,13404,986,6036.83,28036.27
2025-09-09,CMP02379,ADV0260,624358,8584,392,4963.06,11137.49
2025-09-10,CMP02379,ADV0260,1421705,23623,1380,8736.33,19716.77
2025-09-12,CMP02379,ADV0260,1229760,21464,1321,8376.6,26726.86
2025-09-13,CMP02379,ADV0260,652129,11188,726,4790.49,14069.7
2025-09-14,CMP02379,ADV0260,1063328,14068,969,6019.08,13494.03
2025-09-15,CMP02379,ADV0260,718091,6345,294,6237.6,27358.86
2025-09-16,CMP02379,ADV0260,1055715,13624,750,6864.35,25091.01
2025-09-17,CMP02379,ADV0260,555507,5707,229,3930.01,15291.66
2025-09-18,CMP02379,ADV0260,698285,10257,355,6510.33,23684.2
2025-09-19,CMP02379,ADV0260,492411,8339,354,6036.59,17893.43
2025-09-20,CMP02379,ADV0260,550486,8363,554,5337.75,12480.9
2025-09-21,CMP02379,ADV0260,492322,7694,449,4854.74,12220.99
2025-09-22,CMP02379,ADV0260,1145301,17482,1084,7385.81,24930.06
2025-09-23,CMP02379,ADV0260,515964,5608,283,5012.63,17096.67
2025-09-25,CMP02379,ADV0260,579700,8025,506,5962.93,17554.3
2025-09-26,CMP02379,ADV0260,598689,6266,257,4056.1,10916.51
2025-09-27,CMP02379,ADV0260,737228,10277,620,5176.86,14404.56
2025-09-28,CMP02379,ADV0260,532599,4526,184,4595.94,12218.98
2025-09-29,CMP02379,ADV0260,1048990,18105,754,9397.62,38007.73
2025-09-30,CMP02379,ADV0260,644144,9435,467,3969.77,16823.87
2025-10-01,CMP02379,ADV0260,512317,6574,183,4586.4,20726.28
2025-10-02,CMP02379,ADV0260,700979,9108,565,5092.2,11795.31
2025-10-03,CMP02379,ADV0260,862401,10412,373,6233.45,18878.42
2025-10-04,CMP02379,ADV0260,708411,14383,369,6455.53,14066.46
2025-10-05,CMP02379,ADV0260,631778,9023,876,4939.36,17162.63
2025-10-06,CMP02379,ADV0260,598397,9126,1070,5029.16,16890.36
2025-10-07,CMP02379,ADV0260,530473,4829,167,4046.35,12262.34
2025-10-08,CMP02379,ADV0260,1306311,25019,1005,9221.19,25808.58
2025-10-09,CMP02379,ADV0260,552111,8206,386,4895.13,13921.58
2025-10-10,CMP02379,ADV0260,1078108,11673,709,6715.86,21124.69
2025-10-11,CMP02379,ADV0260,861250,10763,845,5901.1,21898.51
2025-10-12,CMP02379,ADV0260,690734,11784,595,4322.05,11578.04
2025-10-13,CMP02379,ADV0260,638040,9455,447,5540.09,16782.96
2025-10-15,CMP02379,ADV0260,1428327,17438,1090,10844.63,19900.86
2025-10-16,CMP02379,ADV0260,581686,7649,362,5816.54,17327.83
2025-10-17,CMP02379,ADV0260,803615,12286,722,5936.91,12368.43
2025-10-18,CMP02379,ADV0260,739333,7135,531,4829.48,8854.38
2025-10-19,CMP02379,ADV0260,977984,12989,468,7528.53,28533.16
2025-10-20,CMP02379,ADV0260,1037707,12695,1067,6626.36,20662.5
2025-10-21,CMP02379,ADV0260,391620,5562,287,3769.6,14452.12
2025-10-22,CMP02379,ADV0260,443914,5557,266,5281.65,18413.56
2025-10-23,CMP02379,ADV0260,735160,8542,480,7497.37,17113.62
2025-10-24,CMP02379,ADV0260,572879,7382,352,6687.74,19157.53
2025-10-25,CMP02379,ADV0260,577298,10532,577,4655.06,10347.88
2025-10-26,CMP02379,ADV0260,865000,9195,656,5930.02,14816.67
2025-10-27,CMP02379,ADV0260,1002727,13279,450,6568.84,23896.14
2025-10-28,CMP02379,ADV0260,659263,9192,451,4467.4,12447.08
2025-10-29,CMP02379,ADV0260,996210,15186,586,8195.08,24641.1
2025-10-30,CMP02379,ADV0260,743669,8473,571,6345.67,13697.95
2025-10-31,CMP02379,ADV0260,1064562,18091,1247,8197.48,26915.0
2025-11-01,CMP02379,ADV0260,1122425,13669,896,11371.91,26834.34
2025-11-02,CMP02379,ADV0260,713072,7328,297,10866.35,37331.67
2025-11-03,CMP02379,ADV0260,825181,13951,915,8264.6,22471.86
2025-11-04,CMP02379,ADV0260,1049974,14983,553,10764.23,55218.02
2025-11-05,CMP02379,ADV0260,805782,12448,617,9482.33,24275.49
2025-11-06,CMP02379,ADV0260,754206,11583,949,9261.61,29296.84
2025-11-07,CMP02379,ADV0260,842922,8158,494,7467.16,25420.78
2025-11-08,CMP02379,ADV0260,912219,11353,478,8035.2,19680.01
2025-11-09,CMP02379,ADV0260,598215,9328,483,8003.82,16732.12
2025-11-10,CMP02379,ADV0260,692982,12274,480,8518.81,33192.16
2025-11-11,CMP02379,ADV0260,1317678,22799,1084,11524.4,31741.19
2025-11-12,CMP02379,ADV0260,805606,12684,1074,8567.45,24607.78
2025-11-13,CMP02379,ADV0260,511845,9224,457,6170.82,13692.26
2025-11-15,CMP02379,ADV0260,1850808,24361,918,11647.61,34213.95
2025-11-16,CMP02379,ADV0260,896346,11973,562,8662.87,16168.79
2025-11-17,CMP02379,ADV0260,660126,12735,542,8331.36,22435.62
2025-11-18,CMP02379,ADV0260,581233,9940,540,7203.9,26203.5
2025-11-19,CMP02379,ADV0260,612731,11100,686,6656.33,22312.14
2025-11-20,CMP02379,ADV0260,1102117,15094,562,11259.53,31414.72
2025-11-21,CMP02379,ADV0260,651746,13082,649,8063.1,22919.93
2025-11-22,CMP02379,ADV0260,788335,13985,576,7411.21,15840.6
2025-11-23,CMP02379,ADV0260,744612,9167,550,6697.08,25858.11
2025-11-24,CMP02379,ADV0260,487313,5493,238,7084.47,22796.09
2025-11-25,CMP02379,ADV0260,571596,8669,309,6960.61,22831.81
2025-11-26,CMP02379,ADV0260,578744,6951,286,7368.66,15273.15
2025-11-27,CMP02379,ADV0260,870980,8155,460,9524.3,38350.04
2025-11-28,CMP02379,ADV0260,607498,9355,392,7583.93,30405.03
2025-12-08,CMP02380,ADV0260,424307,9097,502,5743.95,23617.17
